timestamps,open,high,low,close,volume,amount,$factor
2022-03-24,76.815765,76.90416,75.903076,76.0613,122794.02,9339873.0,0.2102327
2022-03-25,75.66655,76.6389,74.47321,74.6942,141313.28,10555282.0,0.21023262
2022-03-28,71.82139,73.58046,70.89324,73.40367,273704.56,20090920.0,0.21023268
2022-03-29,73.43464,74.760574,73.43464,73.67773,123363.195,9089120.0,0.21023272
2022-03-30,75.0478,76.46655,74.915215,76.46655,201840.36,15434036.0,0.21023265
2022-03-31,76.020134,76.84222,75.52512,75.97594,119742.88,9097578.0,0.21023262
2022-04-01,76.459526,79.246635,76.094894,78.67251,213391.69,16788060.0,0.2102327
2022-04-06,77.47874,79.05793,77.47874,78.00911,132328.45,10322825.0,0.21023272
2022-04-07,77.69973,78.89307,77.35056,78.00911,96063.586,7493835.0,0.21023272
2022-04-08,78.14169,79.05658,78.077156,78.848854,109123.46,8604260.0,0.2102327
2022-04-11,78.230095,78.230095,75.40277,76.02021,208643.02,15861086.0,0.21023272
2022-04-12,76.417946,79.024284,75.48979,78.76043,198016.61,15595873.0,0.21023266
2022-04-13,78.09745,79.334984,77.39382,78.185844,148158.06,11583863.0,0.21023265
2022-04-14,79.02559,81.14267,78.680855,79.95374,179086.66,14318648.0,0.21023263
2022-04-15,79.65327,80.35159,79.37438,79.82078,100084.94,7988857.5,0.21023272
2022-04-18,78.721985,79.467606,78.14167,79.15027,94148.78,7451901.5,0.21023268
2022-04-19,79.55596,81.01405,78.47312,79.12724,115133.23,9110175.0,0.21023263
2022-04-20,79.63072,80.43999,78.17175,79.42344,114899.914,9125746.0,0.21023272
2022-04-21,79.12282,79.82114,78.23002,78.67111,137717.03,10834352.0,0.21023262
2022-04-22,77.920715,79.020355,77.796074,78.36269,132708.89,10399426.0,0.21023272
2022-04-25,77.34609,78.517334,75.224594,75.489784,255231.62,19267380.0,0.21023265
2022-04-26,75.2834,77.30103,75.13622,76.57177,211974.47,16231260.0,0.21023268
2022-04-27,78.10275,79.997955,78.10275,79.33145,273042.47,21660856.0,0.21023265
2022-04-28,79.246605,81.54489,78.95932,81.10291,209339.78,16978066.0,0.21023266
2022-04-29,81.147064,81.721634,80.04124,80.81028,165936.53,13409378.0,0.2102326
2022-05-05,80.88195,82.64987,80.836876,81.19134,160112.77,12999770.0,0.2102327
2022-05-06,80.21849,80.39573,78.71621,79.24658,136021.61,10779248.0,0.21023263
2022-05-09,78.67207,78.67207,76.815765,77.434525,144372.48,11179415.0,0.2102327
2022-05-10,76.02017,78.89126,75.35764,78.06166,190832.33,14896688.0,0.21023266
2022-05-11,77.56712,79.04686,77.434525,78.14169,144186.27,11266959.0,0.2102327
2022-05-12,77.47867,78.58361,77.34608,77.90606,104827.83,8166723.0,0.21023263
2022-05-13,78.67204,79.46496,78.053276,78.59426,98607.51,7749984.0,0.21023268
2022-05-16,79.4234,79.4234,77.02213,77.699684,132069.44,10261754.0,0.21023266
2022-05-17,78.224785,78.45108,77.56712,78.14169,95821.16,7487627.5,0.2102327
2022-05-18,78.39181,78.4033,77.03759,77.83227,118204.48,9200122.0,0.21023265
2022-05-19,77.125084,77.655464,76.8599,77.61126,94068.46,7300771.5,0.21023263
2022-05-20,77.7876,79.60679,77.43446,79.5564,199538.97,15874601.0,0.21023262
2022-05-23,79.55603,79.72796,78.3185,78.71628,105393.34,8296172.0,0.21023272
2022-05-24,78.937256,78.98145,77.58922,77.78811,130056.93,10116883.0,0.2102327
2022-05-25,78.020996,78.31845,77.21351,77.58963,106494.82,8262893.5,0.21023266
2022-05-26,77.8323,77.8323,76.462166,77.02789,133439.95,10278598.0,0.21023269
2022-05-27,77.787704,78.6721,77.4792,77.57423,119484.62,9268927.0,0.21023275
2022-05-30,78.053276,79.13833,78.053276,78.60177,163940.69,12886028.0,0.21023268
2022-05-31,78.44091,80.21457,78.09661,79.73414,193836.73,15455405.0,0.2102327
2022-06-01,79.64437,80.20922,78.62782,79.03665,103504.43,8180643.5,0.21023265
2022-06-02,79.024345,79.370415,78.67209,78.93728,80457.164,6351069.5,0.21023273
2022-06-06,79.113976,79.33497,77.699646,79.02559,174764.8,13810891.0,0.21023262
2022-06-07,78.855034,80.66096,78.24378,80.34715,166713.33,13394941.0,0.21023269
2022-06-08,80.660965,83.18024,80.660965,82.45539,210974.84,17396014.0,0.2102327
2022-06-09,82.73825,83.46089,81.7217,81.8985,125237.516,10256764.0,0.21023269
2022-06-10,81.54534,84.28516,81.10292,84.0023,225201.06,18917406.0,0.21023268
2022-06-13,83.5338,83.62219,81.68103,82.031075,174830.95,14341571.0,0.21023268
2022-06-14,81.058754,82.889435,80.97037,82.69408,139922.22,11570739.0,0.21023272
2022-06-15,82.64986,84.19678,82.340034,82.87526,160125.53,13270445.0,0.21023269
2022-06-16,83.73668,84.31302,82.88543,82.959236,127890.195,10609673.0,0.21023269
2022-06-17,83.00742,86.274086,83.00742,86.22989,240407.94,20730350.0,0.2102327
2022-06-20,86.18562,87.06957,85.30167,85.83292,166362.3,14279361.0,0.21023262
2022-06-21,86.14152,86.93663,85.21336,85.99743,112813.164,9701642.0,0.21023273
2022-06-22,86.40663,86.53922,85.39008,85.56687,93451.945,7996390.5,0.21023265
2022-06-23,85.863045,86.850426,85.74371,86.49949,127684.8,11044670.0,0.2102327
2022-06-24,87.0696,89.27949,86.84861,88.793755,188527.56,16740070.0,0.21023265
2022-06-27,89.27685,90.602776,88.4088,88.861824,190813.22,16956010.0,0.21023266
2022-06-28,89.268036,90.20768,88.439766,89.98669,120084.61,10806016.0,0.21023269
2022-06-29,89.63313,90.2519,88.88222,89.72153,144411.95,12956861.0,0.21023272
2022-06-30,90.312416,93.789444,90.311966,92.34445,183446.81,16940296.0,0.2124999
2022-07-01,92.79591,93.37256,90.99915,91.624115,101630.45,9311800.0,0.2124998
2022-07-04,91.21597,91.40924,90.358,91.125206,118004.26,10753162.0,0.21249987
2022-07-05,91.45393,92.77113,90.76395,91.802986,123903.14,11374678.0,0.21249986
2022-07-06,91.75739,92.07349,89.68021,90.4027,154125.55,13933366.0,0.21249987
2022-07-07,90.538086,90.73451,89.635414,89.86074,98502.555,8851513.0,0.21249977
2022-07-08,90.5381,90.984695,90.138916,90.26716,73618.38,6645322.0,0.21249978
2022-07-11,89.86984,90.076195,88.07714,88.668686,112702.25,9993160.0,0.21249984
2022-07-12,88.73191,89.08413,87.15416,87.982765,110338.234,9707863.0,0.21249986
2022-07-13,87.82879,89.048004,87.63327,88.45601,93429.57,8264407.0,0.21249986
2022-07-14,88.50608,89.2647,87.64811,88.18999,96598.87,8519053.0,0.2124998
2022-07-15,87.8337,90.297874,87.80661,88.03194,157253.0,13843286.0,0.2124998
2022-07-18,88.16112,88.46095,86.79018,88.1295,113979.945,10044996.0,0.21249983
2022-07-19,87.82871,88.129,86.97075,87.74292,103322.61,9065827.0,0.21249977
2022-07-20,88.44972,88.95773,87.82883,88.05912,88021.734,7751116.5,0.2124999
2022-07-21,87.74296,88.32095,87.355064,87.557816,66171.21,5793806.5,0.21249981
2022-07-22,88.01937,88.596466,87.37725,87.91912,118181.57,10390420.0,0.21249989
2022-07-25,88.03238,88.15836,87.19654,87.81292,79588.04,6988858.0,0.21249978
2022-07-26,88.18961,88.73058,87.92003,88.06408,97341.695,8572307.0,0.21249989
2022-07-27,87.69334,87.96427,86.56443,86.68183,101128.86,8766035.0,0.21249987
2022-07-28,86.74951,87.51265,85.46526,85.7064,164093.61,14063872.0,0.2124998
2022-07-29,85.575516,86.6543,84.80786,85.72634,174270.02,14939531.0,0.21249989
2022-08-01,85.34559,86.15795,84.94686,85.35868,98999.68,8450482.0,0.21249978
2022-08-02,84.893585,85.25393,83.900604,84.892685,132804.27,11274111.0,0.2124998
2022-08-03,85.34478,85.97742,84.7582,85.11945,115757.33,9853201.0,0.2124999
2022-08-04,85.34522,86.83989,84.89953,86.51973,142857.2,12359967.0,0.21249989
2022-08-05,87.05204,87.37717,86.01797,86.87864,94521.7,8211917.0,0.21249978
2022-08-08,86.48082,87.28144,86.13582,86.31735,79054.24,6823753.0,0.21249978
2022-08-09,86.31745,86.65431,86.022575,86.24836,65292.312,5631355.0,0.2124999
2022-08-10,86.247444,86.6096,84.19736,84.713036,131419.45,11132941.0,0.21249989
2022-08-11,85.1646,86.11288,84.803795,86.10836,122642.375,10560534.0,0.21249989
2022-08-12,86.10828,87.15138,85.7967,87.06107,95340.48,8300444.0,0.21249978
2022-08-15,86.720665,87.58044,86.49895,86.69493,90932.48,7883385.0,0.21249987
2022-08-16,86.87776,87.322556,86.519226,86.60231,69815.78,6046208.0,0.21249981
2022-08-17,87.151436,87.151436,85.57097,86.60956,86403.03,7483328.5,0.21249984
2022-08-18,86.15803,86.38742,84.94197,85.593575,109024.86,9331827.0,0.21249989
2022-08-19,85.70649,86.17385,85.25492,85.57147,63737.297,5454094.5,0.2124999
2022-08-22,85.119804,86.11278,84.95588,85.52486,72596.17,6208777.0,0.21249977
2022-08-23,85.733574,85.733574,84.30664,84.44256,111794.69,9440229.0,0.2124999
2022-08-24,84.44159,84.67821,83.584076,83.72857,88130.01,7378999.5,0.21249981
2022-08-25,83.94539,85.25492,83.72864,85.11945,103178.12,8782465.0,0.2124999
2022-08-26,85.79671,86.338585,85.16453,85.7064,108903.4,9333718.0,0.2124998
2022-08-29,85.02909,85.79539,84.62269,84.84033,63857.086,5417656.5,0.21249984
2022-08-30,84.99973,85.1194,83.728584,84.442055,85813.67,7246283.0,0.21249983
2022-08-31,83.995056,86.95097,83.99099,86.88053,210313.1,18272114.0,0.21249989
2022-09-01,86.34542,86.51927,84.93384,84.93384,126329.86,10729680.0,0.21249987
2022-09-02,85.342445,85.47881,84.26908,84.66781,91253.35,7726221.5,0.2124998
2022-09-05,84.10973,84.39693,82.18428,82.861626,173279.48,14358220.0,0.21249987
2022-09-06,82.87783,83.457634,82.41001,83.31313,98023.805,8166670.5,0.21249981
2022-09-07,82.86296,82.98172,81.778305,82.094406,133205.55,10935430.0,0.21249986
2022-09-08,82.18425,82.72613,81.958466,81.958466,78073.33,6398770.0,0.21249984
2022-09-09,82.40997,83.62919,82.00357,83.30361,127481.836,10619697.0,0.21249977
2022-09-13,84.89362,85.27203,83.91057,84.848465,135026.4,11456783.0,0.21249984
2022-09-14,84.17162,84.89367,84.126015,84.39695,75489.78,6371107.5,0.2124999
2022-09-15,84.44201,85.48602,84.44021,84.89357,97930.5,8313670.0,0.21249978
2022-09-16,84.523315,85.14647,83.76965,83.94531,113511.97,9528798.0,0.2124998
2022-09-19,83.76472,85.28152,83.66899,84.51612,87451.875,7391093.0,0.21249984
2022-09-20,84.44121,85.101395,83.92507,84.80336,66429.68,5633460.0,0.2124999
2022-09-21,84.7432,85.02904,83.44857,83.44857,98797.945,8244547.5,0.21249977
2022-09-22,83.087364,83.13342,82.04199,82.22082,106843.805,8784785.0,0.21249983
2022-09-23,82.22081,83.7647,82.22081,82.83584,133118.66,11026995.0,0.21249981
2022-09-26,82.18425,85.254875,82.18335,84.12597,165340.92,13909465.0,0.21249984
2022-09-27,84.390594,85.661285,83.58907,85.25488,135624.52,11562652.0,0.21249986
2022-09-28,84.91623,85.769684,84.62316,85.02912,100922.266,8581332.0,0.21249987
2022-09-29,85.70555,85.89521,84.49311,84.909454,101598.46,8626670.0,0.21249987
2022-09-30,85.73447,85.88665,84.261475,84.554985,100183.95,8471053.0,0.21249989
2022-10-10,85.34514,85.3903,80.38699,80.6489,228631.44,18438874.0,0.21249978
2022-10-11,80.78439,81.55204,79.47486,80.377525,150810.44,12121770.0,0.21249981
2022-10-12,80.09171,80.33285,77.12676,79.474884,226800.17,18024918.0,0.21249984
2022-10-13,77.68938,78.34595,76.63001,76.76503,301032.12,23108740.0,0.2124998
2022-10-14,77.217094,79.24912,76.85314,78.46386,218916.36,17177022.0,0.21249987
2022-10-17,77.93953,78.02939,76.66612,77.60086,157880.2,12251640.0,0.21249978
2022-10-18,77.89442,78.12019,76.81066,77.02877,132154.31,10179684.0,0.21249984
2022-10-19,76.85491,76.85491,74.41737,74.41737,282922.25,21054330.0,0.21249983
2022-10-20,73.19821,75.33997,72.74665,74.214226,201308.66,14939966.0,0.2124999
2022-10-21,74.05619,74.40841,72.7015,73.33369,183093.72,13426937.0,0.21249992
2022-10-24,70.89516,71.75313,67.1928,67.79203,621638.5,42142136.0,0.21249977
2022-10-25,66.80498,68.41164,66.469925,66.81988,382878.16,25583872.0,0.21249987
2022-10-26,67.22851,68.41115,65.92802,66.11225,384851.28,25443384.0,0.21249983
2022-10-27,66.83113,67.191475,62.48937,63.263798,504028.22,31886740.0,0.21249981
2022-10-28,62.801834,63.489567,61.35413,61.412384,438319.25,26918230.0,0.2124998
2022-10-31,60.96086,62.40631,60.193207,60.96086,338102.1,20610994.0,0.21249987
2022-11-01,61.367214,66.35245,61.367214,66.018745,558901.7,36897988.0,0.21249977
2022-11-02,65.92803,68.00522,64.844284,66.4681,375422.16,24953598.0,0.21249986
2022-11-03,65.18606,66.04086,64.48749,65.00227,212516.48,13814055.0,0.21249975
2022-11-04,64.932785,68.98826,64.932785,68.48251,376508.28,25784234.0,0.21249984
2022-11-07,67.465645,68.56881,67.128784,68.05539,200933.48,13674607.0,0.21249992
2022-11-08,68.0955,68.54661,66.3326,67.05149,185058.58,12408454.0,0.2124998
2022-11-09,67.00947,67.23209,65.47642,65.92347,169836.23,11196194.0,0.21249977
2022-11-10,65.205475,67.05688,64.80584,66.605316,177504.53,11822745.0,0.21249975
2022-11-11,68.99866,69.74148,67.50759,69.00543,347986.84,24012982.0,0.21249986
2022-11-14,69.69859,70.60307,68.998665,69.22445,269977.34,18689032.0,0.21249987
2022-11-15,69.17929,72.2034,68.68257,71.70804,265024.16,19004362.0,0.21249987
2022-11-16,71.39188,72.15953,70.80485,71.58379,126342.54,9044078.0,0.21249977
2022-11-17,71.820946,72.082855,70.12217,70.75977,143905.39,10182713.0,0.2124999
2022-11-18,71.16615,71.527405,70.26303,70.765625,111099.88,7862052.5,0.21249986
2022-11-21,69.60148,69.60148,67.66789,68.6365,183981.31,12627833.0,0.21249984
2022-11-22,68.52178,70.43189,68.46173,69.53825,140708.92,9784653.0,0.21249983
2022-11-23,68.998665,70.3082,68.68439,69.946945,104364.58,7299983.5,0.21249987
2022-11-24,70.398544,70.84468,68.3656,68.63699,130293.6,8942961.0,0.21249992
2022-11-25,68.66048,69.17932,68.18588,68.72821,87628.45,6022547.0,0.21249992
2022-11-28,67.04698,68.4116,65.52161,68.1804,224580.0,15311954.0,0.21249981
2022-11-29,70.875374,72.24993,70.03728,72.20478,345506.66,24947232.0,0.2124999
2022-11-30,71.66832,72.43056,71.57259,72.20478,148222.66,10702384.0,0.2124999
2022-12-01,74.95932,75.862434,73.640305,73.640755,241683.3,17797740.0,0.21249992
2022-12-02,73.83032,74.642685,73.20717,73.77975,112394.94,8292470.0,0.21249978
2022-12-05,75.32051,75.81723,74.46255,75.18053,170011.7,12781569.0,0.21249984
2022-12-06,74.733536,77.98026,74.59807,76.223694,207752.92,15835695.0,0.21249992
2022-12-07,75.76352,77.668655,75.4122,76.04304,167182.5,12713065.0,0.21249987
2022-12-08,75.952675,76.539696,75.18501,76.17935,92845.07,7072877.5,0.2124998
2022-12-09,76.404274,78.12021,75.95271,78.12021,184542.53,14416501.0,0.21249986
2022-12-12,77.4817,79.745834,77.44286,78.52752,163553.86,12843479.0,0.21249986
2022-12-13,78.43633,79.50609,78.12024,79.02336,100637.51,7952714.0,0.2124999
2022-12-14,78.70727,80.41418,78.70727,79.965775,136933.7,10950010.0,0.2124999
2022-12-15,81.506874,82.00359,80.37797,80.69361,144162.2,11632969.0,0.2124998
2022-12-16,80.07325,80.87477,78.70727,80.68828,156718.47,12645343.0,0.2124999
2022-12-19,81.22698,81.22698,79.48259,80.06194,117586.414,9414197.0,0.21249989
2022-12-20,79.715515,79.715515,75.97298,77.44281,217404.45,16836412.0,0.21249978
2022-12-21,77.84927,78.52662,77.56254,78.52662,107370.14,8431414.0,0.21249987
2022-12-22,79.32581,80.51342,78.79748,79.836075,109060.55,8706966.0,0.21249977
2022-12-23,79.131714,80.46834,78.79756,79.97163,81502.21,6517864.5,0.21249987
2022-12-26,79.97154,79.97154,78.346825,78.66473,100629.76,7916012.5,0.21249977
2022-12-27,80.49291,80.91667,79.913994,80.261345,83199.67,6677717.5,0.21520577
2022-12-28,80.857864,80.90974,79.103966,80.261345,99615.82,7995299.5,0.21520577
2022-12-29,79.5203,79.98297,78.7816,79.61293,104169.15,8293211.0,0.21520574
2022-12-30,80.40032,81.187195,79.983505,79.983505,117715.766,9415320.0,0.21520583
2023-01-03,80.17804,80.512886,79.011406,80.122925,120971.61,9692599.0,0.21520586
2023-01-04,80.122375,80.5253,79.47399,79.89127,94866.195,7578981.0,0.21520574
2023-01-05,80.44661,83.41068,80.26136,83.41068,222776.75,18581960.0,0.2152058
2023-01-06,83.64778,83.915474,82.76227,83.53894,115720.64,9667180.0,0.21520577
2023-01-09,84.98531,85.679085,83.72651,85.27245,143942.38,12274319.0,0.21520576
2023-01-10,85.17334,86.351555,84.77689,85.8861,105627.89,9071968.0,0.21520576
2023-01-11,85.9579,86.14315,85.07053,85.44614,105574.82,9020961.0,0.21520577
2023-01-12,85.58743,85.95794,84.89273,84.93904,79891.75,6785928.5,0.21520582
2023-01-13,85.410515,87.43997,85.21693,87.39366,148414.44,12970481.0,0.21520582
2023-01-16,87.34736,89.61672,87.11578,88.59319,171223.34,15169223.0,0.21520583
2023-01-17,88.605194,89.06093,87.764145,88.36623,98971.45,8745734.0,0.21520579
2023-01-18,88.64408,89.16743,87.53256,87.6715,97873.445,8580712.0,0.21520577
2023-01-19,87.64835,87.649284,86.42105,87.07916,108913.85,9484127.0,0.21520579
2023-01-20,87.49508,87.91468,86.05055,86.14365,118996.555,10250797.0,0.2152058
2023-01-30,88.41256,88.41256,87.069466,87.43997,166921.84,14595641.0,0.21520582
2023-01-31,87.83363,87.993416,84.89597,85.48369,153298.28,13104502.0,0.21520582
2023-02-01,85.91074,86.096924,83.892395,85.44714,157866.92,13489278.0,0.21520588
2023-02-02,85.605,86.096855,84.568504,85.036736,138280.95,11758961.0,0.21520579
2023-02-03,84.29064,84.56853,83.1643,84.19801,162378.98,13671988.0,0.2152058
2023-02-06,82.43814,83.13284,81.51186,83.13284,198233.22,16479691.0,0.21520586
2023-02-07,83.73861,83.77195,82.79613,83.22545,113016.03,9405810.0,0.21520583
2023-02-08,83.36483,83.640854,82.20653,82.62335,77487.55,6402281.0,0.2152058
2023-02-09,82.345474,84.742195,82.20699,84.19801,138256.77,11640945.0,0.2152058
2023-02-10,83.83208,84.22064,83.41294,83.827446,83568.92,7005369.5,0.21520573
2023-02-13,83.82752,86.81474,83.82752,85.974144,177256.83,15239504.0,0.21520582
2023-02-14,85.979256,86.02279,84.98537,85.39246,90916.49,7763583.5,0.21520583
2023-02-15,85.391945,85.92547,85.02283,85.26319,84462.93,7201579.0,0.21520576
2023-02-16,85.279,87.39368,84.66118,86.2275,154484.42,13320806.0,0.21520585
2023-02-17,85.68748,86.745285,84.29298,84.32678,122872.27,10361423.0,0.21520583
2023-02-20,84.33693,87.013855,84.160934,86.83786,137861.95,11971637.0,0.21520577
2023-02-21,86.7916,86.7916,85.72639,86.46741,87128.305,7533758.5,0.21520585
2023-02-22,85.91208,86.32381,84.837135,85.031654,101619.75,8640895.0,0.2152058
2023-02-23,85.21691,85.62447,83.60751,84.19801,101674.625,8560801.0,0.2152058
2023-02-24,83.832565,83.83627,82.539024,82.80857,114470.03,9479100.0,0.21520576
2023-02-27,82.36861,84.05905,82.207436,83.846466,102529.266,8596717.0,0.21520577
2023-02-28,84.24435,84.38375,82.59095,84.00074,111297.22,9349049.0,0.21520583
2023-03-01,83.96649,85.58746,83.51401,85.14888,113649.78,9677152.0,0.21520586
2023-03-02,84.70752,85.17019,84.34164,84.6612,61077.28,5170876.0,0.21520588
2023-03-03,85.206314,85.291534,83.47928,84.19992,75267.74,6337538.0,0.21520588
2023-03-06,84.2063,84.221115,83.21472,83.69499,95935.45,8029317.0,0.21520573
2023-03-07,83.64135,84.1332,82.80863,82.822525,105877.195,8769017.0,0.21520583
2023-03-08,82.43908,82.71326,81.56375,81.99447,105776.39,8673079.0,0.21520588
2023-03-09,81.882385,82.66972,80.58561,81.975945,128302.73,10517737.0,0.21520588
2023-03-10,81.12139,82.4844,81.04868,81.04868,98328.305,7969379.5,0.21520579
2023-03-13,81.095024,82.20655,81.0024,81.60448,95538.44,7796364.0,0.21520583
2023-03-14,81.68689,82.43254,80.51608,81.7897,110150.01,9009136.0,0.2152058
2023-03-15,82.36261,82.66411,81.05425,81.0913,89275.15,7239438.0,0.2152058
2023-03-16,80.58561,81.97501,80.539764,81.14091,81997.016,6653312.0,0.21520588
2023-03-17,81.975006,82.247795,80.400345,80.67823,125567.73,10130582.0,0.21520586
2023-03-20,81.09502,81.280266,80.0298,80.103905,95215.51,7627134.0,0.21520582
2023-03-21,80.35404,82.70908,79.84321,82.20659,144707.11,11895878.0,0.21520588
2023-03-22,82.43808,83.04015,81.768845,82.13009,71235.36,5850566.5,0.21520577
2023-03-23,81.789665,82.95259,81.743805,82.2,80646.83,6629169.0,0.21520574
2023-03-24,81.93235,82.60483,81.7897,82.37418,59338.363,4887949.0,0.2152058
2023-03-27,82.37321,82.37321,81.32652,81.87255,71074.086,5819016.5,0.21520573
2023-03-28,81.974976,82.901245,81.74433,82.52148,80208.56,6618929.0,0.21520582
2023-03-29,83.31801,83.36432,82.67286,82.90119,71526.85,5929661.0,0.21520574
2023-03-30,83.040184,83.59595,82.39179,83.36437,89481.83,7459596.5,0.21520582
2023-03-31,84.5222,85.58741,84.244316,84.29063,127535.27,10750028.0,0.21520579
2023-04-03,84.522255,84.65054,83.368126,83.46029,99520.664,8306023.5,0.21520586
2023-04-04,83.92012,84.06693,82.76228,84.04007,93242.195,7836080.5,0.21520579
2023-04-06,83.59592,84.10073,82.81877,83.22356,69116.266,5752101.5,0.21520577
2023-04-07,83.13283,83.64274,82.82438,82.94711,62845.32,5212838.0,0.21520583
2023-04-10,82.94201,82.94201,80.77083,82.05372,136698.06,11216584.0,0.21520583
2023-04-11,83.04012,83.04012,80.77077,80.84024,135726.81,10972188.0,0.21520574
2023-04-12,80.92174,81.04863,78.40043,78.45971,237470.08,18631834.0,0.21520573
2023-04-13,78.269936,79.82561,77.992516,79.79828,137276.36,10954417.0,0.21520588
2023-04-14,79.937126,80.26132,78.95528,79.3545,98657.31,7828901.5,0.21520574
2023-04-17,80.58552,81.1876,80.02976,81.1876,141572.56,11493936.0,0.21520576
2023-04-18,81.18768,81.9287,80.86442,81.41926,85099.4,6928730.0,0.21520588
2023-04-19,81.6045,81.766594,81.04874,81.46556,67844.62,5527000.0,0.21520586
2023-04-20,81.51694,81.743416,80.076126,80.672646,92401.63,7454284.0,0.21520583
2023-04-21,80.8634,80.95974,79.71854,79.91259,86047.28,6876261.0,0.21520576
2023-04-24,79.70566,79.75197,78.77938,78.96464,94007.234,7423247.0,0.21520588
2023-04-25,79.010925,80.39941,78.825676,80.14005,95641.03,7664677.5,0.21520585
2023-04-26,80.77082,81.55815,79.659294,80.766655,129604.305,10467706.0,0.21520582
2023-04-27,80.956024,81.97492,80.122375,81.41545,118979.35,9686758.0,0.21520574
2023-04-28,81.65118,82.56632,81.2325,81.53585,121858.47,9935834.0,0.21520573
2023-05-04,81.928696,82.33023,80.400345,81.044106,127628.586,10343545.0,0.21520586
2023-05-05,81.789696,81.789696,80.41835,81.04868,96253.03,7801181.5,0.21520579
2023-05-08,81.897125,81.92862,79.52819,79.683334,154137.4,12282182.0,0.21520576
2023-05-09,79.42777,80.58469,79.0605,79.75197,136510.95,10887017.0,0.21520588
2023-05-10,79.436554,80.40034,79.42775,79.89089,96524.33,7711414.5,0.21520585
2023-05-11,80.168755,80.35401,79.42774,79.52361,70844.36,5633799.5,0.21520583
2023-05-12,79.427765,80.116905,78.965096,79.029465,90427.13,7146408.0,0.21520586
2023-05-15,78.825676,79.52038,78.32549,79.48796,119607.25,9507336.0,0.21520585
2023-05-16,79.380905,79.65878,78.59404,78.88535,103267.55,8146297.0,0.21520576
2023-05-17,79.10348,79.33505,78.68712,78.77928,77957.54,6141439.0,0.21520574
2023-05-18,78.96415,78.98314,78.26991,78.31622,89306.5,6994148.0,0.21520585
2023-05-19,77.38995,78.93358,76.67441,78.70989,124258.52,9780375.0,0.21520585
2023-05-22,78.270355,81.14133,78.26989,80.86345,191836.44,15512556.0,0.21520582
2023-05-23,81.23343,81.233894,79.86996,79.86996,78502.6,6269999.5,0.21520573
2023-05-24,80.230286,80.28679,79.201195,79.237785,85867.92,6803984.0,0.21520574
2023-05-25,79.01039,79.196106,78.26984,78.77928,104391.266,8223869.0,0.21520574
2023-05-26,78.82562,78.96456,77.57562,78.2958,84993.53,6654636.5,0.21520577
2023-05-29,78.59412,78.65664,77.714165,78.22361,82578.65,6459600.0,0.21520586
2023-05-30,78.223526,78.681564,76.813736,77.26437,122921.44,9497448.0,0.21520574
2023-05-31,76.927284,77.14542,75.336876,75.440155,171728.47,12955222.0,0.21520585
2023-06-01,74.93526,77.57466,74.93526,75.76519,133106.36,10084829.0,0.21520573
2023-06-02,76.185814,77.48954,75.774086,77.37144,116437.44,9008932.0,0.21520586
2023-06-05,77.16573,77.940094,77.01938,77.11201,75279.12,5804924.0,0.21520576
2023-06-06,77.34364,77.99203,76.48916,77.20424,92534.29,7144039.5,0.21520585
2023-06-07,77.482086,77.75117,76.417336,76.45902,83128.055,6355890.0,0.2152058
2023-06-08,76.68729,77.57513,76.41775,77.25093,68319.375,5277735.5,0.21520573
2023-06-09,77.43573,77.712685,77.15831,77.15831,81691.17,6303153.0,0.21520574
2023-06-12,77.15927,79.103516,76.95086,78.54775,125598.1,9865449.0,0.21520579
2023-06-13,78.449554,78.946495,78.038284,78.686676,68132.66,5361132.0,0.21520577
2023-06-14,79.612976,80.31879,79.02062,79.97793,146398.47,11708646.0,0.2152058
2023-06-15,80.13812,81.31032,79.79818,81.28021,117202.125,9526214.0,0.21520574
2023-06-16,81.37293,83.36441,81.05337,83.25742,176193.58,14669423.0,0.21520586
2023-06-19,82.90126,83.26946,80.49296,80.77084,147300.47,11897583.0,0.21520585
2023-06-20,80.5856,81.74344,80.354034,80.74585,97333.5,7859276.0,0.21520586
2023-06-21,80.585526,81.35433,80.35395,80.392395,82342.64,6619722.0,0.21520576
2023-06-26,79.6644,80.122444,78.50147,79.14986,111487.125,8824190.0,0.21520583
2023-06-27,79.19566,79.64537,78.73717,79.24476,70511.4,5587658.5,0.21520577
2023-06-28,79.34348,80.30773,79.242516,80.04745,86306.01,6908575.5,0.21520588
2023-06-29,80.16871,80.3535,79.335526,79.36795,66128.16,5248456.0,0.21520577
2023-06-30,81.169876,81.59912,80.52434,80.74015,93627.805,7559523.0,0.21851084
2023-07-03,81.122215,82.37701,80.787994,82.32067,87588.695,7210360.0,0.21851096
2023-07-04,82.32541,82.81434,82.0332,82.631,57078.98,4716493.0,0.21851091
2023-07-05,82.60235,82.6964,81.16994,81.90428,67481.25,5527003.5,0.21851091
2023-07-06,81.607346,82.745636,81.16998,81.31227,69289.98,5634125.5,0.21851099
2023-07-07,81.21769,81.59919,80.69247,80.6939,69412.64,5601177.0,0.21851093
2023-07-10,81.40869,81.88425,81.16995,81.21292,61678.42,5009085.0,0.21851094
2023-07-11,81.64743,81.89428,81.27023,81.64743,57583.84,4701572.5,0.21851096
2023-07-12,81.792595,82.26816,81.71095,81.82889,60796.35,4974898.0,0.21851097
2023-07-13,82.21988,83.33811,82.0776,83.0034,118101.84,9802855.0,0.2185109
